item_id,Item Code,Brand,L1,Product Priority,Social Nudge
7551078,1086413,Herbal Essences,Hair,10188.0,
7604082,COMBO_240801045924-04P,Akind,Skin,10189.0,
7618755,1176725,Maybelline New York,Makeup,10190.0,
7556578,1102669,Pilgrim,Skin,10191.0,
7570057,1118341,Schwarzkopf,Hair,10192.0,
7542739,1028263,LetsShave,Bath & Body,10193.0,
7572546,1122707,L'OREAL PROFESSIONNEL,Hair,10194.0,
8676115,REWARD-1181134,Tira,Tira Merch,10195.0,
7531619,959542,mCaffeine,Skin,10196.0,
7609291,1157843,Lancome,Makeup,10197.0,
8832527,1193345,Swisse,Wellness,10198.0,
7618017,1171787,The Face Shop,Skin,10199.0,
7612957,1163961,Nivea,Skin,10200.0,
9114363,1196088,Burberry,Fragrance,10201.0,
7534028,890577,The Man Company,Men,10202.0,
7524499,996904,GUBB,Tools & Appliances,10203.0,
7572799,1124428,Makeup Revolution,Makeup,10204.0,
7578691,1130942,Schwarzkopf Professional,Hair,10205.0,
7712332,COMBO_250625054012549-VV63,Lakme,Skin,10206.0,
7618206,1173898,Yves Saint Laurent,Makeup,10207.0,
7515476,974034,Insight Cosmetics,Makeup,10208.0,
7575107,1120092,M.A.C,Makeup,10209.0,
7610550,1156228,OUAI,Hair,10210.0,
7603067,1142746,Swiss Beauty,Makeup,10211.0,
7618761,1176728,Maybelline New York,Makeup,10212.0,
7553188,1102119,Alan Truman,Tools & Appliances,10213.0,
7542133,933035,Sadhev,Hair,10214.0,
7552540,1089463,Mamaearth,Makeup,10215.0,
7608419,1154575,The Ordinary,Skin,10216.0,
7568991,1121643,mCaffeine,Makeup,10217.0,
7527594,1013619,Vaseline,Bath & Body,10218.0,
8774051,1190308,Minimalist,Skin,10219.0,
8732846,1189846,KRYOLAN,Makeup,10220.0,
7615370,1166192,M.A.C,Makeup,10221.0,
8732819,1189854,KRYOLAN,Makeup,10222.0,
7618015,1170252,The Face Shop,Skin,10223.0,
7550245,1090553,Dermalogica,Skin,10224.0,
7561418,1054960,EMBARK,Fragrance,10225.0,
7615164,1167596,PAC,Makeup,10226.0,
7599471,1143979,BANANA REPUBLIC,Fragrance,10227.0,
8624926,1179078,essence,Makeup,10228.0,
7500053,940246,L'Oreal Paris,Hair,10229.0,
7613089,1018206,Nivea,Men,10230.0,
8732690,1189753,KRYOLAN,Makeup,10231.0,
7544915,1081178,It's a 10 Haircare,Hair,10232.0,
7550826,1094468,Anastasia Beverly Hills,Makeup,10233.0,
7594614,1134724,Wet n Wild,Makeup,10234.0,
7573777,1122690,KT Professional,Hair,10235.0,
7609314,1154561,The Body Shop,Skin,10236.0,
7605864,1154974,Schwarzkopf Professional,Hair,10237.0,
7614692,1164216,Maybelline New York,Makeup,10238.0,
7578707,1130946,Schwarzkopf Professional,Hair,10239.0,
8576367,1179494,FENTY BEAUTY,Makeup,10240.0,
7564804,1113934,Cacharel,Fragrance,10241.0,
7612894,1162335,Etude,Makeup,10242.0,
7617919,1172398,Nuse,Makeup,10243.0,
7558432,1103995,The Body Shop,Bath & Body,10244.0,
7610871,1157883,Ducati,Fragrance,10245.0,
7554626,1105678,Forest Essentials,Hair,10246.0,
7507857,1011890,Vega,Tools & Appliances,10247.0,
7501312,1021976,Bobbi Brown,Makeup,10248.0,
7594625,21059,Sebamed,Bath & Body,10249.0,
7607601,1155829,Palmer's,Hair,10250.0,
7604088,1152231,Alan Truman,Tools & Appliances,10251.0,
7531509,1013407,Pond's,Skin,10252.0,
7522321,1023407,COSRX,Skin,10253.0,
7617810,1169953,PAC,Makeup,10254.0,
7604597,1149857,Beardo,Men,10255.0,
7602320,COMBO_240715042913-SSB,Vaseline,Bath & Body,10256.0,
7571135,1113865,EMBARK,Fragrance,10257.0,
7501731,972484,SUGAR Cosmetics,Makeup,10258.0,
8962343,1197363,The Skin Story,Hair,10259.0,
7614495,1166390,Oulac,Makeup,10260.0,
7571273,1122046,Babila,Tools & Appliances,10261.0,
8656188,1182852,Maybelline New York,Makeup,10262.0,
7572604,1122074,Dove,Hair,10263.0,
7552437,1092059,mCaffeine,Skin,10264.0,
7506626,957582,Carolina Herrera,Fragrance,10265.0,
7535409,926574,Vaadi Herbals,Bath & Body,10266.0,
7543186,1084648,Estee Lauder,Skin,10267.0,
7596760,COMBO_240416051830-A_F,Nivea,Bath & Body,10268.0,
7680805,1179016,PAC,Makeup,10269.0,
8860759,1195307,AJMAL,Fragrance,10270.0,
7615419,1165514,Lakme,Makeup,10271.0,
7542075,801575,Sirona,Bath & Body,10272.0,
8702565,REWARD-1158690,Tira,Makeup,10273.0,
7590513,1130755,THE LOVE CO.,Bath & Body,10274.0,
7615246,1166632,Lakme,Makeup,10275.0,
7603336,1150216,Etude,Makeup,10276.0,
7562650,1028255,LetsShave,Bath & Body,10277.0,
7565782,1114232,Kin Cosmetics,Hair,10278.0,
8913873,1192249,Tom Ford,Fragrance,10279.0,
8576490,1179581,FENTY BEAUTY,Makeup,10280.0,
8602406,1165003,Sol de Janeiro,Bath & Body,10281.0,
8583834,1172520,Estee Lauder,Makeup,10282.0,
7577444,1125193,WINSTON,Tools & Appliances,10283.0,
8667072,1186790,Estee Lauder,Makeup,10284.0,
7775141,1172659,Mancode,Hair,10285.0,
7562116,1054383,Charmacy Milano,Makeup,10286.0,
7618881,1177496,FENTY SKIN,Skin,10287.0,
7597745,1143133,Vega,Tools & Appliances,10288.0,
7601702,COMBO_240708082207-QEY,Dove,Hair,10289.0,
10008009,COMBO_260413065452811-M4P6,Pilgrim,Hair,10290.0,
7502600,972481,SUGAR Cosmetics,Makeup,10291.0,
7609514,1155395,Aravi Organic,Skin,10292.0,
8732776,1189768,KRYOLAN,Makeup,10293.0,
8637617,COMBO_250917093724679-BEJJ,Bioderma,Skin,10294.0,
8627253,1184538,NARS,Makeup,10295.0,
7539922,934028,Beardo,Men,10296.0,
7578982,1131004,Guess,Fragrance,10297.0,
8915516,1195973,HYUE,Makeup,10298.0,
7599338,1144210,Thank You Farmer,Skin,10299.0,
8676762,1182607,LN Pro,Makeup,10300.0,
8688657,1186294,Nike,Fragrance,10301.0,
7539651,949392,Lakme,Skin,10302.0,
7573053,1124933,FAE BEAUTY,Makeup,10303.0,
7601743,COMBO_240708105147-0CG,Lakme,Skin,10304.0,
8705220,1187292,KIRO,Makeup,10305.0,
7578345,COMBO_231225060009-ULR,Lakme,Skin,10306.0,
7559017,1108755,Insight Cosmetics,Makeup,10307.0,
7553795,1089335,Lotus Organics+,Skin,10308.0,
7617574,1165437,Maybelline New York,Makeup,10309.0,
7617887,1166651,KAYA,Skin,10310.0,
8690212,1187472,FENTY SKIN,Bath & Body,10311.0,
7608433,1154577,The Ordinary,Skin,10312.0,
8845743,1192150,medicube,Skin,10313.0,
8667867,1171658,Blur India,Fragrance,10314.0,
7611541,1158239,Clinique,Makeup,10315.0,
7597374,1142153,The Face Shop,Skin,10316.0,
8627185,1184341,NARS,Makeup,10317.0,
8603024,1180685,RENEE,Makeup,10318.0,
8245452,REWARD-1166446,Oulac,Makeup,10319.0,
7526599,1024491,Revolution Pro,Makeup,10320.0,
7593211,1135581,Police,Fragrance,10321.0,
7594398,1137082,Xo Curls,Hair,10322.0,
7545574,1076709,Streax,Hair,10323.0,
7541452,1075718,PAC,Makeup,10324.0,
7505631,952558,Guess,Fragrance,10325.0,
7541320,1076147,PAC,Makeup,10326.0,
7541148,1081715,Bobbi Brown,Makeup,10327.0,
7574464,1126666,Europe Girl,Makeup,10328.0,
7540896,1082246,M.A.C,Makeup,10329.0,
7595416,1138558,KIKO Milano,Makeup,10330.0,
7503337,948464,Miss Claire,Makeup,10331.0,
8886485,1193650,Daily Life Forever52,Makeup,10332.0,
7604405,1150725,Vega,Tools & Appliances,10333.0,
8678308,1186433,Keune,Hair,10334.0,
7602439,1149655,Dr. Sheth's,Skin,10335.0,
8640322,1183320,Swiss Beauty,Makeup,10336.0,
7559828,1109344,Ralph Lauren,Fragrance,10337.0,
7603027,1142561,Swiss Beauty,Makeup,10338.0,
7601616,1147500,Majestique,Tools & Appliances,10339.0,
7514860,1025597,Miss Claire,Makeup,10340.0,
7618254,1172275,Vega,Tools & Appliances,10341.0,
7618033,1170115,Treaclemoon,Fragrance,10342.0,
7516150,952911,Mercedes-Benz,Fragrance,10343.0,
7517269,895174,Nivea,Bath & Body,10344.0,
10292640,1199079,bareMinerals,Makeup,10345.0,
7595229,1138340,KIKO Milano,Makeup,10346.0,
7603779,1151104,Mixsoon,Skin,10347.0,
7601141,1143529,L'occitane,Skin,10348.0,
7615312,1166564,Milk Shake,Hair,10349.0,
10292653,1199055,bareMinerals,Makeup,10350.0,
8578343,1180096,FENTY BEAUTY,Makeup,10351.0,
8598857,1182109,Fixderma,Skin,10352.0,
7606989,1154821,Yves Saint Laurent,Makeup,10353.0,
8621415,1181400,Bobbi Brown,Makeup,10354.0,
7533176,1071615,Majestique,Tools & Appliances,10355.0,
8858859,COMBO_260219065602376-1ZT0,WishCare,Skin,10356.0,
7602322,COMBO_240715042914-NFR,Vaseline,Bath & Body,10357.0,
8578306,1176571,HOUSE OF MAKEUP,Makeup,10358.0,
7524114,1005450,Mamaearth,Mom & Baby,10359.0,
7594461,1136587,Forest Essentials,Bath & Body,10360.0,
7578164,COMBO_231215114745-MCT,O3+,Skin,10361.0,
7595000,1138153,KIKO Milano,Makeup,10362.0,
7602332,COMBO_240715042915-ABJ,Dove,Bath & Body,10363.0,
7598136,1142596,RENEE,Makeup,10364.0,
7572828,1124430,Makeup Revolution,Makeup,10365.0,
7617639,1170490,Dr.Jart+,Skin,10366.0,
7524984,967967,Swisse,Wellness,10367.0,
7547850,1079334,BBlunt,Hair,10368.0,
7613742,1163622,Kimirica,Bath & Body,10369.0,
9229820,1196701,Maybelline New York,Makeup,10370.0,
7616702,1168204,Pilgrim,Skin,10371.0,
7559838,1109294,Mugler,Fragrance,10372.0,
7603681,1149031,Daily Life Forever52,Makeup,10373.0,
7613074,1046747,Babila,Hair,10374.0,
7597836,1143109,Vega,Tools & Appliances,10375.0,
7507675,1040252,BEVERLY HILLS POLO CLUB,Fragrance,10376.0,
7560040,917297,Yardley London,Men,10377.0,
8641176,1185291,RENEE,Makeup,10378.0,
8632289,1180979,PIXI,Skin,10379.0,
7567321,1116649,Huda Beauty,Makeup,10380.0,
7589510,COMBO_240110091956-7GL,Wellbeing Nutrition,Wellness,10381.0,
7618731,1175592,RENEE,Makeup,10382.0,
7541776,1076370,PAC,Makeup,10383.0,
7578684,1130915,Schwarzkopf Professional,Hair,10384.0,
7603663,1149008,Daily Life Forever52,Makeup,10385.0,
7601045,1147099,Police,Fragrance,10386.0,
8602408,1165077,Sol de Janeiro,Bath & Body,10387.0,
7517578,997429,GUBB,Bath & Body,10388.0,
7592169,1131889,House of Beauty,Skin,10389.0,
8722995,REWARD-1182297,Pyunkang Yul,Skin,10390.0,
7592895,1135484,Secret Temptation,Fragrance,10391.0,
7608329,1157822,Aqualogica,Skin,10392.0,
7568943,1120708,Gucci,Fragrance,10393.0,
7607166,1153267,Pilgrim,Skin,10394.0,
7541299,1076083,PAC,Makeup,10395.0,
7610006,1155384,Insight Cosmetics,Makeup,10396.0,
7566311,1115825,Sadhev,Skin,10397.0,
7548311,920878,Palmer's,Mom & Baby,10398.0,
7502173,972988,SUGAR Cosmetics,Makeup,10399.0,
7611313,1160239,Innisfree,Skin,10400.0,
7604935,1152497,Protouch,Bath & Body,10401.0,
7566560,1118170,AND,Fragrance,10402.0,
7572348,1011316,Swiss Beauty,Makeup,10403.0,
7774602,1173177,Jo Malone London,Fragrance,10404.0,
9329305,1197150,Maybelline New York,Makeup,10405.0,
7556386,1098255,Missha,Skin,10406.0,
8732711,1189724,KRYOLAN,Makeup,10407.0,
8583382,1181243,Kylie Cosmetics,Makeup,10408.0,
7558493,1109603,Skinn by Titan,Fragrance,10409.0,
7502065,948631,Miss Claire,Makeup,10410.0,
7604589,1149854,Beardo,Hair,10411.0,
7615062,1160803,Makeup Revolution,Makeup,10412.0,
8613957,1165578,Huda Beauty,Makeup,10413.0,
7612413,1162929,RENEE,Skin,10414.0,
7531067,952497,Garnier,Skin,10415.0,
7593135,1135806,Benefit Cosmetics,Makeup,10416.0,
7550914,1094341,Anastasia Beverly Hills,Makeup,10417.0,
7560176,1104133,Banderas,Fragrance,10418.0,
8808769,COMBO_260205055524263-JY9K,Foxtale,Skin,10419.0,
7604641,1150096,QOD Professional,Hair,10420.0,
7612649,1162051,Axis-Y,Skin,10421.0,
8782229,1191504,Beardo,Men,10422.0,
7599985,1075064,Chicco,Mom & Baby,10423.0,
7600138,1141704,KIRO,Makeup,10424.0,
7534506,1071813,Truefitt & Hill,Men,10425.0,
7564810,1114338,Guess,Fragrance,10426.0,
7572366,1055854,Wellbeing Nutrition,Wellness,10427.0,
7556540,1102528,Pilgrim,Hair,10428.0,
8723983,1185798,Typsy Beauty,Makeup,10429.0,
7528211,953720,EMBARK,Fragrance,10430.0,
7608622,1158580,Sheglam,Makeup,10431.0,
7607033,1154007,OUAI,Bath & Body,10432.0,
8686614,1180134,Yves Saint Laurent,Makeup,10433.0,
7562988,1108805,Moroccanoil,Bath & Body,10434.0,
8681978,1184627,TIRTIR,Makeup,10435.0,
8915559,1195995,HYUE,Makeup,10436.0,
7547128,1080009,Lakme,Makeup,10437.0,
7554649,1105684,Forest Essentials,Bath & Body,10438.0,
7527885,989853,L'occitane,Bath & Body,10439.0,
7508069,1011834,Vega,Tools & Appliances,10440.0,
8622989,1181070,Chloe,Fragrance,10441.0,
7599391,COMBO_240527114205-PAM,Insight Cosmetics,Makeup,10442.0,
7599981,1141268,M.A.C,Makeup,10443.0,
7527014,1066243,Bronson Professional,Tools & Appliances,10444.0,
8576472,1179516,FENTY BEAUTY,Makeup,10445.0,
7559290,1080142,Lakme,Skin,10446.0,
8576590,1179615,FENTY BEAUTY,Makeup,10447.0,
7596596,1140278,Makeup Revolution,Makeup,10448.0,
7718550,1170589,Make Up For Ever,Makeup,10449.0,
7776887,1162294,Puraveda,Fragrance,10450.0,
7610948,1161011,KIKO Milano,Makeup,10451.0,
7614308,1153655,Biluma,Skin,10452.0,
7532277,959550,mCaffeine,Skin,10453.0,
7603773,COMBO_240726105133-LZM,La Shield,Skin,10454.0,
9233265,1198134,Inde Wild,Skin,10455.0,
7532413,944681,Daily Life Forever52,Makeup,10456.0,
7507818,1011486,Vega,Tools & Appliances,10457.0,
7594345,13739,Johnson's Baby,Mom & Baby,10458.0,
7516174,997138,Calvin Klein,Fragrance,10459.0,
8871848,1190972,APLB,Skin,10460.0,
8657310,1185273,Inde Wild,Hair,10461.0,
7516351,997117,Calvin Klein,Fragrance,10462.0,
7618770,1177464,Maybelline New York,Makeup,10463.0,
7523259,1023455,ONE THING,Skin,10464.0,
8726194,1187300,Belif,Skin,10465.0,
7570670,1122765,Nivea,Men,10466.0,
8622161,1181021,Fixderma Cosmetic Laboratories,Skin,10467.0,
7610309,1148742,Hair ResQ,Hair,10468.0,
8690418,1185457,Faces Canada,Makeup,10469.0,
7527978,990074,L'occitane,Bath & Body,10470.0,
7595355,1138602,KIKO Milano,Makeup,10471.0,
9175756,1196872,Swiss Beauty,Fragrance,10472.0,
7554833,1096805,MyGlamm,Makeup,10473.0,
8970382,COMBO_260311063734097-YZ6F,Swiss Beauty,Makeup,10474.0,
7524442,996767,GUBB,Tools & Appliances,10475.0,
8821722,1192885,Kimirica,Bath & Body,10476.0,
7606312,1155767,Huda Beauty,Makeup,10477.0,
7605445,1145540,Tree Hut,Bath & Body,10478.0,
7601755,1146253,Elizabeth Arden,Fragrance,10479.0,
7549394,1080724,Layer'r,Fragrance,10480.0,
7517119,1015084,Boss,Fragrance,10481.0,
7615522,1165936,PAC,Makeup,10482.0,
7578689,1130932,Schwarzkopf Professional,Hair,10483.0,
7606285,1155026,Lakme,Makeup,10484.0,
7571713,1122718,Mamaearth,Hair,10485.0,
8830132,1192986,Lakme,Makeup,10486.0,
7590239,1128747,Park Avenue,Men,10487.0,
8654648,1183105,Maybelline New York,Makeup,10488.0,
7542164,859509,Sirona,Mom & Baby,10489.0,
8765896,1186838,Vaseline,Makeup,10490.0,
7572086,1118124,Profusion Cosmetics,Makeup,10491.0,
8732868,1189875,KRYOLAN,Makeup,10492.0,
8699809,1187860,PAC,Makeup,10493.0,
7612159,1158285,Laura Mercier,Makeup,10494.0,
7680798,1179022,PAC,Makeup,10495.0,
7612665,COMBO_250117120000-EVQ,Tresemme,Hair,10496.0,
7605546,1148561,Faces Canada,Makeup,10497.0,
7559860,1109676,Azzaro,Fragrance,10498.0,
7615278,1166523,Moroccanoil,Hair,10499.0,
7602645,COMBO_240716065038-5N2,Jaguar,Fragrance,10500.0,
7593566,1136300,Calvin Klein,Fragrance,10501.0,
7596804,1138762,The Man Company,Men,10502.0,
7592288,1135638,Pilgrim,Makeup,10503.0,
7609158,1158727,DKNY,Fragrance,10504.0,
7602379,1149548,Beauty Garage,Hair,10505.0,
8600002,1178209,Huda Beauty,Makeup,10506.0,
7618868,1177498,FENTY SKIN,Bath & Body,10507.0,
8688670,1186313,Nike,Fragrance,10508.0,
7608151,1153325,Clarins,Makeup,10509.0,
8629357,1184973,NARS,Makeup,10510.0,
7589312,1132012,Plum,Makeup,10511.0,
7551689,1098940,Sigma Beauty,Makeup,10512.0,
7559072,1083266,Denver,Men,10513.0,
7595998,1137303,Ras Luxury Skincare,Skin,10514.0,
7617940,1172406,Nuse,Makeup,10515.0,
7546944,1080146,Lakme,Skin,10516.0,
7551004,1054939,Kimirica,Bath & Body,10517.0,
7565475,1116027,O3+,Skin,10518.0,
8859270,1192396,SUGAR Cosmetics,Makeup,10519.0,
8667752,1185660,pH Labotories,Hair,10520.0,
7505965,957550,Rabanne,Fragrance,10521.0,
7608569,1158586,Sheglam,Makeup,10522.0,
7526610,1026054,KIRO,Makeup,10523.0,
7562219,1034667,Guess,Fragrance,10524.0,
7508303,1011501,Vega,Tools & Appliances,10525.0,
7595182,1138194,KIKO Milano,Makeup,10526.0,
7619682,COMBO_250619120620-CHX,LOVE beauty AND planet,Hair,10527.0,
7575214,COMBO_231013105200-OF6,mCaffeine,Bath & Body,10528.0,
7607181,1156009,Laneige,Skin,10529.0,
8732826,1189657,KRYOLAN,Makeup,10530.0,
7613586,1145661,Pond's,Bath & Body,10531.0,
7613685,1165439,The Sass Bar,Bath & Body,10532.0,
7565710,1115819,Beardo,Men,10533.0,
7540235,926747,urban gabru,Men,10534.0,
7525702,952421,essence,Makeup,10535.0,
9152979,1182780,Bobbi Brown,Makeup,10536.0,
7506197,957465,Evaflor,Fragrance,10537.0,
7599600,COMBO_240531115413-A5C,RENEE,Makeup,10538.0,
7562214,1034548,Chopard,Fragrance,10539.0,
7541381,1075688,PAC,Makeup,10540.0,
7536303,963720,Makeup Revolution,Makeup,10541.0,
7505258,1013668,Pond's,Men,10542.0,
7601320,1146382,Real Techniques,Makeup,10543.0,
7614602,1166457,Oulac,Makeup,10544.0,
7578708,1130937,Schwarzkopf Professional,Hair,10545.0,
7615223,1166611,Lakme,Makeup,10546.0,
7550926,1095038,Anastasia Beverly Hills,Makeup,10547.0,
8978999,1193566,Maybelline New York,Makeup,10548.0,
7525207,952378,essence,Makeup,10549.0,
7540807,947077,Maybelline New York,Makeup,10550.0,
7617491,1171652,Blur India,Makeup,10551.0,
7616200,1168071,Lancome,Fragrance,10552.0,
7606802,1155158,Neutrogena,Skin,10553.0,
7608525,1158482,Sheglam,Makeup,10554.0,
8725730,1189001,The Man Company,Fragrance,10555.0,
8714254,1187752,Estee Lauder,Makeup,10556.0,
7536340,1072360,Swiss Beauty,Makeup,10557.0,
7512349,1011765,Vega,Tools & Appliances,10558.0,
7571849,1120479,Plix,Skin,10559.0,
7627363,1171632,Swiss Beauty,Makeup,10560.0,
7615596,1167650,Nautica,Fragrance,10561.0,
7610025,1158761,RENEE,Makeup,10562.0,
7535368,926576,Vaadi Herbals,Bath & Body,10563.0,
7567423,1042581,Beardo,Men,10564.0,
8629262,1184370,NARS,Makeup,10565.0,
7531669,989967,L'occitane,Skin,10566.0,
7613256,1162919,Lancome,Skin,10567.0,
8764806,COMBO_260105114559963-I5JO,The Body Shop,Bath & Body,10568.0,
7569336,1115929,Palmer's,Bath & Body,10569.0,
7601319,1146378,Real Techniques,Makeup,10570.0,
7597409,1137403,Maybelline New York,Makeup,10571.0,
7597507,1143688,Alfaparf Milano,Hair,10572.0,
7589219,1131398,Lakme,Skin,10573.0,
7572772,1124279,Makeup Revolution,Makeup,10574.0,
8711023,COMBO_251119062157373-N248,Akind,Makeup,10575.0,
8583369,1181222,Kylie Cosmetics,Makeup,10576.0,
7578477,1131561,M.A.C,Makeup,10577.0,
7573179,1123895,Faces Canada,Makeup,10578.0,
8608805,1181384,Chicco,Mom & Baby,10579.0,
7604546,1150574,Insight Cosmetics,Makeup,10580.0,
8860770,1195316,AJMAL,Fragrance,10581.0,
8915539,1195969,HYUE,Makeup,10582.0,
8621946,1180931,Guess,Fragrance,10583.0,
7615072,1160809,Makeup Revolution,Makeup,10584.0,
7609524,1150615,HOUSE OF MAKEUP,Makeup,10585.0,
7616263,1169858,Rom&nd,Makeup,10586.0,
7606377,1154191,Shiseido,Makeup,10587.0,
7603939,1150713,Clarins,Makeup,10588.0,
7603660,1149003,Daily Life Forever52,Makeup,10589.0,
7552842,1056981,SP,Hair,10590.0,
7592441,1134501,Calvin Klein,Fragrance,10591.0,
8860784,1195320,AJMAL,Fragrance,10592.0,
7614213,1156677,LetsShave,Bath & Body,10593.0,
8732741,1189693,KRYOLAN,Makeup,10594.0,
8625452,COMBO_250902123418635-MJVV,ClayCo.,Skin,10595.0,
7600797,1146199,La Mer,Skin,10596.0,
7614575,1166471,Oulac,Makeup,10597.0,
7618887,1177575,FENTY SKIN,Skin,10598.0,
7545648,1081020,RENEE,Makeup,10599.0,
7599515,1145187,Jean Paul Gaultier,Fragrance,10600.0,
7571227,1110954,United Colors Of Benetton,Fragrance,10601.0,
7618208,1173904,Yves Saint Laurent,Makeup,10602.0,
7552853,1057009,Wella Professionals,Hair,10603.0,
7519769,1037808,RENEE,Makeup,10604.0,
8685795,1184823,Valentino,Fragrance,10605.0,
7615888,1164729,RENEE,Makeup,10606.0,
8928259,1191941,M.A.C,Makeup,10607.0,
7576257,1127914,KIRO,Makeup,10608.0,
7518106,949705,AJMAL,Fragrance,10609.0,
7612487,1161260,Daily Life Forever52,Makeup,10610.0,
7680804,1179026,PAC,Makeup,10611.0,
7618198,1173899,Yves Saint Laurent,Makeup,10612.0,
7614041,1165994,KIKO Milano,Skin,10613.0,
7506475,952650,Jacques Bogart,Fragrance,10614.0,
7551330,949638,Lakme,Makeup,10615.0,
7531884,958451,KAYA,Skin,10616.0,
7545232,1083935,Armaf,Fragrance,10617.0,
7777022,1162324,Puraveda,Skin,10618.0,
8678297,1186417,Keune,Hair,10619.0,
7618034,1165823,LOVE beauty AND planet,Hair,10620.0,
8574772,COMBO_250707132900815-VFYI,Minimalist,Skin,10621.0,
7616511,1170380,Daily Life Forever52,Makeup,10622.0,
8686413,1184729,TIRTIR,Skin,10623.0,
7617953,1171018,Ikonic Professional,Tools & Appliances,10624.0,
7601301,1146364,Real Techniques,Makeup,10625.0,
7508283,1011791,Vega,Tools & Appliances,10626.0,
8903187,1192361,Lakme,Makeup,10627.0,
7608266,1129655,Forest Essentials,Skin,10628.0,
7549244,1053544,L'Oreal Paris,Hair,10629.0,
7565446,949153,Ustraa,Men,10630.0,
8627124,1184497,NARS,Makeup,10631.0,
7568300,1120629,Lakme,Makeup,10632.0,
7507011,1011813,Vega,Tools & Appliances,10633.0,
7594288,1137002,COTRIL,Hair,10634.0,
7612340,1163471,LetsShave,Bath & Body,10635.0,
7615943,1164810,RENEE,Makeup,10636.0,
7601261,1148428,Aveda,Hair,10637.0,
7531365,1013694,Pond's,Skin,10638.0,
7591824,1135182,Swiss Beauty,Makeup,10639.0,
7570144,1122510,Patchology,Skin,10640.0,
7517702,1008637,Kimirica,Bath & Body,10641.0,
7526734,1053297,Maybelline New York,Makeup,10642.0,
7602385,1149593,Beauty Garage,Hair,10643.0,
7594872,1137937,KIKO Milano,Makeup,10644.0,
8682008,1184661,TIRTIR,Makeup,10645.0,
7604852,1153975,Lakme,Makeup,10646.0,
7593515,COMBO_240306100010-BKI,Maybelline New York,Makeup,10647.0,
8678118,1185099,CLINIQUE,Makeup,10648.0,
9177723,1196572,BLUESKY,Makeup,10649.0,
7556557,1102529,Pilgrim,Skin,10650.0,
7578468,1131553,M.A.C,Makeup,10651.0,
7610593,1155333,Farmacy Beauty,Skin,10652.0,
8829843,1192657,Lakme,Makeup,10653.0,
7533793,890590,The Man Company,Men,10654.0,
8645967,COMBO_250920183240194-2CGP,Kama Ayurveda,Hair,10655.0,
8608553,1180502,DAVIDOFF,Fragrance,10656.0,
7608739,1143909,Dream. Immerse. Play.,Bath & Body,10657.0,
7598535,1139871,Bombae,Bath & Body,10658.0,
7614640,1164311,KIRO,Makeup,10659.0,
7612286,1160307,Milk Touch,Makeup,10660.0,
7617921,1172408,Nuse,Makeup,10661.0,
7565424,1109588,Cadiveu,Hair,10662.0,
7615918,1164787,RENEE,Makeup,10663.0,
7565270,1083061,Elizabeth Arden,Fragrance,10664.0,
7549561,1088096,Sebamed,Skin,10665.0,
8576547,1179592,FENTY BEAUTY,Makeup,10666.0,
7564361,1057767,Man Arden,Men,10667.0,
7617890,1171842,WINSTON,Tools & Appliances,10668.0,
7554468,1089292,Simple,Skin,10669.0,
7607140,1149831,Pilgrim,Hair,10670.0,
7563867,1111101,Beardburys,Men,10671.0,
7545242,1083791,Armaf,Fragrance,10672.0,
8845763,1192153,medicube,Skin,10673.0,
7614157,1162577,Foxtale,Skin,10674.0,
8656023,1151500,Prada,Makeup,10675.0,
7618589,1049733,Jean Paul Gaultier,Fragrance,10676.0,
7506876,953721,EMBARK,Fragrance,10677.0,
7599982,1117677,Chicco,Mom & Baby,10678.0,
7613538,1164652,FAE BEAUTY,Makeup,10679.0,
7527173,1059377,SUGAR POP,Makeup,10680.0,
7599331,1144160,Chicco,Mom & Baby,10681.0,
8880432,1195656,Blur India,Makeup,10682.0,
7618876,1177571,FENTY SKIN,Skin,10683.0,
7571714,1122716,Mamaearth,Hair,10684.0,
7590531,1130751,THE LOVE CO.,Bath & Body,10685.0,
